run_id,run_name,model,task,split,enable_sequences,run_no,train_set,val_set,test_sets,case_study/SetA/accuracy,case_study/SetA/component_evaluation/accuracy,case_study/SetA/component_evaluation/f1_score,case_study/SetA/component_evaluation/precision,case_study/SetA/component_evaluation/recall,case_study/SetA/event_evaluation/accuracy,case_study/SetA/event_evaluation/f1_score,case_study/SetA/event_evaluation/precision,case_study/SetA/event_evaluation/recall,case_study/SetA/f1_score,case_study/SetA/precision,case_study/SetA/recall,case_study/SetB/accuracy,case_study/SetB/component_evaluation/accuracy,case_study/SetB/component_evaluation/f1_score,case_study/SetB/component_evaluation/precision,case_study/SetB/component_evaluation/recall,case_study/SetB/event_evaluation/accuracy,case_study/SetB/event_evaluation/f1_score,case_study/SetB/event_evaluation/precision,case_study/SetB/event_evaluation/recall,case_study/SetB/f1_score,case_study/SetB/precision,case_study/SetB/recall,case_study/SetC/accuracy,case_study/SetC/component_evaluation/accuracy,case_study/SetC/component_evaluation/f1_score,case_study/SetC/component_evaluation/precision,case_study/SetC/component_evaluation/recall,case_study/SetC/event_evaluation/accuracy,case_study/SetC/event_evaluation/f1_score,case_study/SetC/event_evaluation/precision,case_study/SetC/event_evaluation/recall,case_study/SetC/f1_score,case_study/SetC/precision,case_study/SetC/recall,case_study/SetD/accuracy,case_study/SetD/component_evaluation/accuracy,case_study/SetD/component_evaluation/f1_score,case_study/SetD/component_evaluation/precision,case_study/SetD/component_evaluation/recall,case_study/SetD/event_evaluation/accuracy,case_study/SetD/event_evaluation/f1_score,case_study/SetD/event_evaluation/precision,case_study/SetD/event_evaluation/recall,case_study/SetD/f1_score,case_study/SetD/precision,case_study/SetD/recall,case_study/accuracy/SetA_accuracy,case_study/accuracy/SetB_accuracy,case_study/accuracy/SetC_accuracy,case_study/accuracy/SetD_accuracy
bk6hlkhr,xgboost|seq|m|t|19,xgboost,Multiclass,Time split,True,19,SetB,SetD,"SetA,SetC",0.6498749712470969,,,,,,,,,0.2706335059619484,0.3242897637420713,0.3668015642456839,,,,,,,,,,,,,0.9912076923076923,,,,,,,,,0.8161174258280202,0.8610583818123553,0.7789781187418755,,,,,,,,,,,,,0.6498749712470969,0.9952230769230768,0.9912076923076923,0.9270570332474974
awv10mqk,xgboost|com|b|rsd|19,xgboost,Binary,Random with same distribution,False,19,SetB,SetD,"SetA,SetC",0.6194203619924928,,,,,,,,,0.5366836194057991,0.5399121567966826,0.5500499820207734,,,,,,,,,,,,,0.7739559965556666,,,,,,,,,0.7148423665261407,0.7106447452450695,0.7198639018721844,,,,,,,,,,,,,0.6194203619924928,0.8199930125072217,0.7739559965556666,0.8886219170597853
qq8c2zdx,xgboost|com|b|t|19,xgboost,Binary,Time split,False,19,SetB,SetD,"SetA,SetC",0.6419826742715319,,,,,,,,,0.5308184529054026,0.5304504011314357,0.5340641182002894,,,,,,,,,,,,,0.7961413202957509,,,,,,,,,0.6697357989462326,0.7762000973031518,0.6486276189745341,,,,,,,,,,,,,0.6419826742715319,0.8711206262148816,0.7961413202957509,0.8829287983005859
y1ah6ru5,xgboost|com|m|rsd|19,xgboost,Multiclass,Random with same distribution,False,19,SetB,SetD,"SetA,SetC",0.630970847637912,,,,,,,,,0.31827931810375554,0.3194224019049388,0.3341744895909972,,,,,,,,,,,,,0.7936125894556574,,,,,,,,,0.48827691111349875,0.8044616774352372,0.4517248351728304,,,,,,,,,,,,,0.630970847637912,0.8626185598269568,0.7936125894556574,0.8243291840121341
lnawzuc8,xgboost|com|m|r|19,xgboost,Multiclass,Random split,False,19,SetB,SetD,"SetA,SetC",0.6849884597420574,,,,,,,,,0.3538690996263969,0.3532868858026889,0.369815370669167,,,,,,,,,,,,,0.7960787835153047,,,,,,,,,0.5011827089294427,0.7742476856376573,0.46194218682906296,,,,,,,,,,,,,0.6849884597420574,0.862223759826901,0.7960787835153047,0.8209213857890166
dkmbempc,xgboost|com|m|t|19,xgboost,Multiclass,Time split,False,19,SetB,SetD,"SetA,SetC",0.6312913156575901,,,,,,,,,0.32990770360300337,0.3315434973308205,0.35028167688433975,,,,,,,,,,,,,0.7974457733955708,,,,,,,,,0.5054019985272201,0.8298320804080381,0.4638086702943301,,,,,,,,,,,,,0.6312913156575901,0.8637674735707749,0.7974457733955708,0.8136874594819397
hq30g2sx,catboost|com|b|r|10,catboost,Binary,Random split,False,10,SetB,SetD,"SetA,SetC",0.6485147670981621,,,,,,,,,0.5235955081981143,0.5232414801116912,0.5244661843725462,,,,,,,,,,,,,0.7961220782094597,,,,,,,,,0.6630871913265657,0.7856969059521695,0.6426603875931156,,,,,,,,,,,,,0.6485147670981621,0.8708613003050795,0.7961220782094597,0.8607067572912123
0gwc838k,catboost|seq|m|t|11,catboost,Multiclass,Time split,True,11,SetB,SetD,"SetA,SetC",0.6433007590766423,,,,,,,,,0.27055166925942914,0.31343014051144863,0.36560274972033074,,,,,,,,,,,,,0.9936923076923077,,,,,,,,,0.8457729796500076,0.9271333923259734,0.8004955907126927,,,,,,,,,,,,,0.6433007590766423,0.996453846153846,0.9936923076923077,0.9225512216187562
kjx4eqxf,catboost|com|m|t|10,catboost,Multiclass,Time split,False,10,SetB,SetD,"SetA,SetC",0.5563853252920862,,,,,,,,,0.3963573575845703,0.3943245797185715,0.4285595011858876,,,,,,,,,,,,,0.7243539068650954,,,,,,,,,0.5131811419608311,0.4985620973803589,0.5676969948532261,,,,,,,,,,,,,0.5563853252920862,0.8630712256858304,0.7243539068650954,0.7547416833495746
uw1vkg6g,catboost|seq|m|rsd|11,catboost,Multiclass,Random with same distribution,True,11,SetB,SetD,"SetA,SetC",0.605614050708991,,,,,,,,,0.26956724391737924,0.3451797480520524,0.41793984129271305,,,,,,,,,,,,,0.9499615384615384,,,,,,,,,0.6770085914766719,0.6400922695235378,0.857759226740546,,,,,,,,,,,,,0.605614050708991,0.9836081234476324,0.9499615384615384,0.88292201427145
v7fddab8,catboost|seq|m|r|10,catboost,Multiclass,Random split,True,10,SetB,SetD,"SetA,SetC",0.5986094725048046,,,,,,,,,0.2769080475616115,0.36935119815060463,0.4829361072395742,,,,,,,,,,,,,0.8838076923076923,,,,,,,,,0.5951763498691521,0.5695656666850528,0.852983005905699,,,,,,,,,,,,,0.5986094725048046,0.982492513245796,0.8838076923076923,0.8455936955195507
px6vlsev,catboost|seq|m|t|10,catboost,Multiclass,Time split,True,10,SetB,SetD,"SetA,SetC",0.6430707358517166,,,,,,,,,0.27122322567677454,0.3147219938171831,0.3882275388412893,,,,,,,,,,,,,0.9938,,,,,,,,,0.852776855017432,0.9125589302397682,0.8113255660747906,,,,,,,,,,,,,0.6430707358517166,0.9992692307692308,0.9938,0.9226289080261484
6jgoavrs,random-forest|seq|b|r|10,random-forest,Binary,Random split,True,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.955846153846154,,,,,,,,,0.5819075832833819,0.6525170395174313,0.5591409002642537,,,,,,,,,,,,,0.922025695921692,,,,,,,,,0.6835338405732648,0.867959133021234,0.6331884185650479,0.9660975446875764,0.955846153846154,0.9603615384615384,0.922025695921692
2gvjyy79,random-forest|com|b|rsd|11,random-forest,Binary,Random with same distribution,False,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.759329327763045,,,,,,,,,0.5895797267031129,0.5864324868076236,0.5937001444573502,,,,,,,,,,,,,0.873640733748945,,,,,,,,,0.870946150554571,0.869539341368232,0.8727484253385086,0.9992682812740148,0.759329327763045,0.7183656092605747,0.873640733748945
shw7e384,random-forest|com|b|r|11,random-forest,Binary,Random split,False,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7670459013708715,,,,,,,,,0.5863779601267571,0.5862576967748772,0.5864993007563386,,,,,,,,,,,,,0.8732998723808514,,,,,,,,,0.8703026818921902,0.8695284801025194,0.8711709750533296,0.9875407345698676,0.7670459013708715,0.7184345600697847,0.8732998723808514
fffsaep6,random-forest|seq|m|r|10,random-forest,Multiclass,Random split,True,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9551923076923076,,,,,,,,,0.5259976322657485,0.6367442286008206,0.47661278438970966,,,,,,,,,,,,,0.9178649033375452,,,,,,,,,0.5983810789158232,0.7328083774634083,0.550398632303541,0.964079276391455,0.9551923076923076,0.956276923076923,0.9178649033375452
fswosgco,random-forest|seq|m|rsd|10,random-forest,Multiclass,Random with same distribution,True,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9539307692307692,,,,,,,,,0.5190558706164834,0.6391803719169812,0.4685431585510587,,,,,,,,,,,,,0.915589148579824,,,,,,,,,0.5934491042741145,0.7307394805226499,0.5402331616512707,0.9898641378952132,0.9539307692307692,0.9474153846153848,0.915589148579824
6diiz46m,random-forest|com|m|r|10,random-forest,Multiclass,Random split,False,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7762063936165987,,,,,,,,,0.3810047546604404,0.5027369753279256,0.3797476759068567,,,,,,,,,,,,,0.818138228254798,,,,,,,,,0.7288434673072987,0.768288550700611,0.7192161244075335,0.929396463260387,0.7762063936165987,0.720208039022951,0.818138228254798
ev1kq5d3,random-forest|com|m|rsd|11,random-forest,Multiclass,Random with same distribution,False,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.774332785546869,,,,,,,,,0.3809525833390159,0.4993476703479738,0.37963018243171426,,,,,,,,,,,,,0.8219068665625598,,,,,,,,,0.7328555374320461,0.7652444444128607,0.725414113473557,0.9326914881648432,0.774332785546869,0.7139575679927137,0.8219068665625598
inuzt5r6,random-forest|seq|b|rsd|12,random-forest,Binary,Random with same distribution,True,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9551384615384616,,,,,,,,,0.5815451669238384,0.6456001928601205,0.5596154183015696,,,,,,,,,,,,,0.923211556081589,,,,,,,,,0.6937287983918861,0.866283785860259,0.6421624481616749,0.9667801942583236,0.9551384615384616,0.9607307692307692,0.923211556081589
eeb1hgzs,random-forest|seq|b|t|10,random-forest,Binary,Time split,True,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.955123076923077,,,,,,,,,0.5758787631309008,0.6408824677860211,0.5550184427049968,,,,,,,,,,,,,0.9229282291840414,,,,,,,,,0.6905864086607288,0.8680890634969187,0.6392400876540888,0.9678264289265336,0.955123076923077,0.9519230769230768,0.9229282291840414
cnlk15fb,random-forest|com|b|r|10,random-forest,Binary,Random split,False,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.759375539645336,,,,,,,,,0.5822344972498961,0.5804623572149147,0.5843124571566667,,,,,,,,,,,,,0.9068290515002384,,,,,,,,,0.9044453532723872,0.9042896812741116,0.9046038130283806,0.897044836426896,0.759375539645336,0.7248638221518104,0.9068290515002384
mb39kb8s,random-forest|com|b|rsd|10,random-forest,Binary,Random with same distribution,False,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7670467121056485,,,,,,,,,0.5850650957129121,0.58521694350002,0.5849149637075444,,,,,,,,,,,,,0.877994463041413,,,,,,,,,0.8751159918531706,0.8743121502847782,0.8760197715005564,0.9909543082306662,0.7670467121056485,0.7158585257675588,0.877994463041413
pox8mogr,random-forest|seq|m|r|12,random-forest,Multiclass,Random split,True,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9568153846153846,,,,,,,,,0.5044461297950329,0.639459927482286,0.4547009358667886,,,,,,,,,,,,,0.917935735061932,,,,,,,,,0.5609044174258495,0.7721740015394197,0.5111859147821801,0.9471020783711388,0.9568153846153846,0.9653769230769232,0.917935735061932
2pzfjyg8,random-forest|seq|b|t|11,random-forest,Binary,Time split,True,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9558153846153846,,,,,,,,,0.5815009155810789,0.651905741595785,0.5588439276705637,,,,,,,,,,,,,0.9206913176300162,,,,,,,,,0.6760095620521983,0.8615241869011548,0.6273511930620473,0.9664982303051888,0.9558153846153846,0.956,0.9206913176300162
4i03kzul,random-forest|seq|m|rsd|11,random-forest,Multiclass,Random with same distribution,True,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9539923076923076,,,,,,,,,0.5220238488750355,0.6385005721625344,0.4717671758644111,,,,,,,,,,,,,0.9154726189687358,,,,,,,,,0.5912241479323291,0.7269084864162915,0.5395824432183461,0.9848407274669992,0.9539923076923076,0.9502153846153846,0.9154726189687358
hkdel1sg,random-forest|seq|m|t|11,random-forest,Multiclass,Time split,True,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.954246153846154,,,,,,,,,0.5188183972036432,0.6364617848692788,0.4688952587225958,,,,,,,,,,,,,0.9147437376758512,,,,,,,,,0.5825915067577326,0.7174729294933634,0.5326289336168729,0.9739114201708126,0.954246153846154,0.9476846153846152,0.9147437376758512
dx4gj6y8,catboost|seq|m|t|12,catboost,Multiclass,Time split,True,12,SetB,SetD,"SetA,SetC",0.6437533854224636,,,,,,,,,0.26962698108991134,0.30974594351261225,0.3693892409527475,,,,,,,,,,,,,0.9931538461538462,,,,,,,,,0.8384475773724267,0.8994251652879597,0.7972855886724028,,,,,,,,,,,,,0.6437533854224636,0.9986923076923075,0.9931538461538462,0.9228939557690156
aqg92id9,random-forest|seq|m|r|11,random-forest,Multiclass,Random split,True,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9534230769230768,,,,,,,,,0.5249009403921635,0.6386221234014186,0.4746542946043269,,,,,,,,,,,,,0.9152898274219308,,,,,,,,,0.5989381569852679,0.7271440008589588,0.5466009264437479,0.9861911864004334,0.9534230769230768,0.9474769230769232,0.9152898274219308
wnh4gk9s,random-forest|seq|m|rsd|12,random-forest,Multiclass,Random with same distribution,True,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9582615384615384,,,,,,,,,0.5097368291457591,0.6428378939767924,0.45978653839373856,,,,,,,,,,,,,0.9178808975978906,,,,,,,,,0.5559225286785078,0.7806259057932327,0.5067019345873128,0.9468868953542728,0.9582615384615384,0.9659153846153846,0.9178808975978906
3aeh4psa,random-forest|seq|b|t|12,random-forest,Binary,Time split,True,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9555769230769232,,,,,,,,,0.5814912610098995,0.6495824553068905,0.5590944181414158,,,,,,,,,,,,,0.9216007055753708,,,,,,,,,0.6826162052777244,0.8631071582550731,0.6328082258209546,0.9668840757147416,0.9555769230769232,0.9554538461538462,0.9216007055753708
40dqb2az,random-forest|seq|b|r|12,random-forest,Binary,Random split,True,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9553846153846154,,,,,,,,,0.5813430275365304,0.6476666741749009,0.5591816268617873,,,,,,,,,,,,,0.9229282291840414,,,,,,,,,0.6926084467372076,0.8642124262436,0.6413758944571254,0.9686797408899672,0.9553846153846154,0.9538076923076924,0.9229282291840414
ih380dkl,catboost|seq|m|rsd|12,catboost,Multiclass,Random with same distribution,True,12,SetB,SetD,"SetA,SetC",0.6157795932298971,,,,,,,,,0.27132436109424957,0.33548514384237027,0.41040264410157007,,,,,,,,,,,,,0.8843230769230769,,,,,,,,,0.5237808560916278,0.48512922246222345,0.7904956746717623,,,,,,,,,,,,,0.6157795932298971,0.9360199826921564,0.8843230769230769,0.913512179629253
fcrpj9rt,random-forest|seq|b|rsd|10,random-forest,Binary,Random with same distribution,True,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9562,,,,,,,,,0.5811016990680784,0.6555531059944089,0.5581075957919603,,,,,,,,,,,,,0.9219959922953364,,,,,,,,,0.6813238860022268,0.8719732805254272,0.6310051814458643,0.9650067893951874,0.9562,0.966,0.9219959922953364
0b11dkyn,random-forest|seq|b|rsd|11,random-forest,Binary,Random with same distribution,True,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9557384615384616,,,,,,,,,0.581464438305346,0.6511207269299657,0.5588975416399744,,,,,,,,,,,,,0.9232412597079448,,,,,,,,,0.6866502063202825,0.8813828147491183,0.6347500315280858,0.9585661390972702,0.9557384615384616,0.9659076923076924,0.9232412597079448
69t7go3t,random-forest|com|m|r|11,random-forest,Multiclass,Random split,False,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.8150657222147004,,,,,,,,,0.39024310077595264,0.5397181438555902,0.3871491740574793,,,,,,,,,,,,,0.8416923196105374,,,,,,,,,0.7465264333130044,0.8176963941636984,0.7346018514965312,0.8899243490919505,0.8150657222147004,0.7585599222619713,0.8416923196105374
gub5z42r,random-forest|com|m|rsd|10,random-forest,Multiclass,Random with same distribution,False,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.8120400600268028,,,,,,,,,0.3889784749400464,0.5403853150587185,0.38547371524472807,,,,,,,,,,,,,0.8424808673209356,,,,,,,,,0.7487992633317512,0.8183205455297808,0.736650997555452,0.8908789346824809,0.8120400600268028,0.7573981813021441,0.8424808673209356
lp3m8k9w,random-forest|seq|b|r|11,random-forest,Binary,Random split,True,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.956946153846154,,,,,,,,,0.5829518256179372,0.6653032916442323,0.5587769258488149,,,,,,,,,,,,,0.9228939557690156,,,,,,,,,0.6781023706156265,0.8955269717221266,0.6267364084131879,0.9501146406072614,0.956946153846154,0.9658615384615384,0.9228939557690156
nv9pqh4w,random-forest|com|m|t|10,random-forest,Multiclass,Time split,False,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.776507986953656,,,,,,,,,0.37990023541657103,0.5309209824804811,0.3693028567645216,,,,,,,,,,,,,0.8446128817871573,,,,,,,,,0.7509410923802333,0.8274124046522697,0.7393842193117584,0.8812429767065938,0.776507986953656,0.7395102568337468,0.8446128817871573
u2hbw41m,random-forest|com|m|t|11,random-forest,Multiclass,Time split,False,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7749983987988154,,,,,,,,,0.38188712831382016,0.5002346174301636,0.3804077790168816,,,,,,,,,,,,,0.8207990671162557,,,,,,,,,0.7324464573017077,0.7639236049373587,0.7250934354696129,0.9282303604788424,0.7749983987988154,0.7235513515160359,0.8207990671162557
6q3wtks0,random-forest|seq|m|t|12,random-forest,Multiclass,Time split,True,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.955223076923077,,,,,,,,,0.52717688626507,0.6403992180455573,0.4770638768449464,,,,,,,,,,,,,0.9179403048506022,,,,,,,,,0.5982423046947606,0.744433099146088,0.5463309752794098,0.9639240210948804,0.955223076923077,0.9654461538461538,0.9179403048506022
ha2ionvh,random-forest|com|b|t|11,random-forest,Binary,Time split,False,11,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7750381248028901,,,,,,,,,0.5975022637821236,0.5981258934492739,0.5969012504976108,,,,,,,,,,,,,0.9074125115693078,,,,,,,,,0.9041850143717902,0.9085297656773016,0.9010240043415548,0.8866116973948677,0.7750381248028901,0.7781074766729792,0.9074125115693078
rer8gwgr,random-forest|com|m|t|12,random-forest,Multiclass,Time split,False,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7736817655209093,,,,,,,,,0.3811744678424553,0.4913765932322987,0.3794962773584763,,,,,,,,,,,,,0.8237208524796034,,,,,,,,,0.7358574149078025,0.7679710157719816,0.7284506792337965,0.9280371645214236,0.7736817655209093,0.7168623212690798,0.8237208524796034
tdwko8sy,random-forest|seq|b|r|18,random-forest,Binary,Random split,True,18,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9542615384615384,,,,,,,,,0.5795202969890278,0.6367046306045643,0.558878022901986,,,,,,,,,,,,,0.9232641086512954,,,,,,,,,0.7011976742696067,0.8537386736920807,0.6502705204447948,0.9677522278862348,0.9542615384615384,0.9620153846153846,0.9232641086512954
jvzv3r82,random-forest|com|b|rsd|12,random-forest,Binary,Random with same distribution,False,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7355999315739848,,,,,,,,,0.5978627946804574,0.5907658166866141,0.6195747647838201,,,,,,,,,,,,,0.9050656239679362,,,,,,,,,0.9025727132211144,0.9026816310493828,0.9024650966310304,0.8174523269100977,0.7355999315739848,0.7529588716440598,0.9050656239679362
m38abpvg,random-forest|seq|b|rsd|18,random-forest,Binary,Random with same distribution,True,18,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9562076923076924,,,,,,,,,0.5874337227583304,0.6601328464075132,0.5632624819827035,,,,,,,,,,,,,0.9252291177794484,,,,,,,,,0.7020343949366299,0.8803491077378856,0.6481206876535212,0.9609479924908548,0.9562076923076924,0.9668153846153846,0.9252291177794484
p93x1b6m,random-forest|com|b|t|12,random-forest,Binary,Time split,False,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7840080943760139,,,,,,,,,0.58433144251431,0.5933366135183717,0.5788022186671443,,,,,,,,,,,,,0.8810169574453337,,,,,,,,,0.8772504215533119,0.8796832514556645,0.8753081231074706,0.9396182873266996,0.7840080943760139,0.7534711921915613,0.8810169574453337
771mr12t,random-forest|com|m|rsd|12,random-forest,Multiclass,Random with same distribution,False,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7752781022968926,,,,,,,,,0.3818700950940955,0.5048834735990055,0.3812398038857781,,,,,,,,,,,,,0.8169925100199379,,,,,,,,,0.7284763424909784,0.7674562734376318,0.7182245190337798,0.9287776872436682,0.7752781022968926,0.7203395266126071,0.8169925100199379
gbpeheku,random-forest|com|m|r|12,random-forest,Multiclass,Random split,False,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7752894525837712,,,,,,,,,0.38130176999731485,0.501773861202875,0.3794500504835784,,,,,,,,,,,,,0.8222766766832069,,,,,,,,,0.7334903432824945,0.7698194689593678,0.7247362156301943,0.9294578294769212,0.7752894525837712,0.7259061018259136,0.8222766766832069
e8kio453,random-forest|seq|m|rsd|13,random-forest,Multiclass,Random with same distribution,True,13,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9576,,,,,,,,,0.5221647127037755,0.6432630547716923,0.47196204703184713,,,,,,,,,,,,,0.9193295206063196,,,,,,,,,0.5760301290940468,0.7738204769336479,0.5272725411326417,0.9485786790730806,0.9576,0.9658692307692308,0.9193295206063196
paccepqx,random-forest|seq|m|r|13,random-forest,Multiclass,Random split,True,13,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9539615384615384,,,,,,,,,0.5161561183642962,0.6352464217706472,0.46634340664250007,,,,,,,,,,,,,0.91451753313668,,,,,,,,,0.5850078092902964,0.7193942745764524,0.53389411890074,0.9788601236189332,0.9539615384615384,0.9477,0.91451753313668
2dsigwyb,random-forest|com|b|r|14,random-forest,Binary,Random split,False,14,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7661370676858144,,,,,,,,,0.5867716148176058,0.5862430785291572,0.5873216243038514,,,,,,,,,,,,,0.8756194421453064,,,,,,,,,0.8726830814969017,0.8718891584498669,0.8735753820082259,0.9878035741731132,0.7661370676858144,0.7057379901320168,0.8756194421453064
l3jqpcsd,random-forest|com|b|t|10,random-forest,Binary,Time split,False,10,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7816366951531842,,,,,,,,,0.5848745115716787,0.5922005907117108,0.5800277727371688,,,,,,,,,,,,,0.8788266377450961,,,,,,,,,0.8750528655563997,0.8772274373033229,0.8732863047861288,0.9512862596908156,0.7816366951531842,0.7543619404361219,0.8788266377450961
l8989xgp,random-forest|seq|b|r|13,random-forest,Binary,Random split,True,13,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9546307692307692,,,,,,,,,0.5777256244636357,0.638173438428492,0.5570098544602818,,,,,,,,,,,,,0.921020342414265,,,,,,,,,0.683435205267692,0.8530275196316339,0.6343951113589825,0.967544464973399,0.9546307692307692,0.9547461538461538,0.921020342414265
pmfnwbvm,random-forest|com|b|r|12,random-forest,Binary,Random split,False,12,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7695299927277091,,,,,,,,,0.5854083167000751,0.586451615824878,0.5844394997356138,,,,,,,,,,,,,0.8777163919253367,,,,,,,,,0.8747974049797531,0.8740800241556376,0.8755924090257501,0.978512862434652,0.7695299927277091,0.7158529134923906,0.8777163919253367
vq5siv0p,random-forest|seq|b|t|13,random-forest,Binary,Time split,True,13,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9557615384615384,,,,,,,,,0.5817401923105929,0.6515554412335631,0.5590968579836643,,,,,,,,,,,,,0.9213288031494984,,,,,,,,,0.6798547466622845,0.8641773298285077,0.6303771441063162,0.9663795086407112,0.9557615384615384,0.9547538461538462,0.9213288031494984
cneg0ek7,random-forest|seq|m|t|13,random-forest,Multiclass,Time split,True,13,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9543230769230768,,,,,,,,,0.5164710891402907,0.6376395062086475,0.466277724857306,,,,,,,,,,,,,0.9151321697128116,,,,,,,,,0.5873302692121144,0.7267099070882349,0.5348497641583256,0.9771394346696536,0.9543230769230768,0.9474307692307692,0.9151321697128116
k5vvaouk,random-forest|com|b|r|13,random-forest,Binary,Random split,False,13,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7294302399207425,,,,,,,,,0.5911846220777791,0.584904713129542,0.6129912087621847,,,,,,,,,,,,,0.9069040736195318,,,,,,,,,0.9046329242064234,0.9040385909661592,0.9052722155346402,0.8476944734632236,0.7294302399207425,0.7558163214582936,0.9069040736195318
5u8oouo8,random-forest|com|m|rsd|17,random-forest,Multiclass,Random with same distribution,False,17,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7755261871386656,,,,,,,,,0.38203636027466664,0.49968132005600513,0.3802324478099659,,,,,,,,,,,,,0.817127468288884,,,,,,,,,0.7276404448589902,0.7663073729830829,0.716916854855349,0.9290333798125604,0.7755261871386656,0.719105627829188,0.817127468288884
6lila7yb,random-forest|seq|m|t|14,random-forest,Multiclass,Time split,True,14,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9574076923076924,,,,,,,,,0.5156055468583841,0.6426672267296938,0.4653287924661642,,,,,,,,,,,,,0.9184109930836248,,,,,,,,,0.5618099786705836,0.7836641339338946,0.5119827363279666,0.9434747437034272,0.9574076923076924,0.9659153846153846,0.9184109930836248
tsl41jrq,random-forest|seq|m|rsd|14,random-forest,Multiclass,Random with same distribution,True,14,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.9573769230769232,,,,,,,,,0.5209226823120824,0.6448234137191545,0.470290792316332,,,,,,,,,,,,,0.9187331631848684,,,,,,,,,0.5743936430597567,0.7640849334230889,0.5255817873161877,0.9505375865369632,0.9573769230769232,0.9657538461538462,0.9187331631848684
uz62sned,random-forest|com|m|t|17,random-forest,Multiclass,Time split,False,17,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7727202340753448,,,,,,,,,0.38127722526395097,0.4962770551776487,0.3811417024299817,,,,,,,,,,,,,0.8296883727946963,,,,,,,,,0.7463688914324754,0.7851987457641193,0.7336081521203598,0.9283810178768296,0.7727202340753448,0.715632431253638,0.8296883727946963
vrf056hz,random-forest|com|b|t|17,random-forest,Binary,Time split,False,17,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7824758056474163,,,,,,,,,0.5851948368675484,0.5929702311927924,0.5801399357395859,,,,,,,,,,,,,0.8795846057873041,,,,,,,,,0.8758141056905466,0.878073161968765,0.8739894731921718,0.9459033594827312,0.7824758056474163,0.7489821738105584,0.8795846057873041
xkcz6hu8,random-forest|com|m|r|17,random-forest,Multiclass,Random split,False,17,SetA,SetC,"SetB,SetD",,,,,,,,,,,,,0.7757994047585267,,,,,,,,,0.3811626882169375,0.5029484505438403,0.3787808487882147,,,,,,,,,,,,,0.8228267029817216,,,,,,,,,0.7329293004579603,0.7728308245095357,0.7243825146417519,0.9247360400380472,0.7757994047585267,0.7206802718906793,0.8228267029817216
